age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,output
54,technician,married,basic.6y,no,yes,no,cellular,jul,mon,177,17,0,nonexistent,no
34,unemployed,married,high.school,no,yes,yes,cellular,jul,wed,41,5,0,nonexistent,no
54,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,235,2,0,nonexistent,yes
34,technician,single,university.degree,no,no,no,cellular,aug,wed,62,1,0,nonexistent,no
34,services,married,high.school,unknown,no,no,telephone,jun,fri,453,2,0,nonexistent,no
54,technician,married,university.degree,no,yes,no,cellular,jul,thu,185,6,0,nonexistent,no
32,services,married,high.school,unknown,no,no,cellular,jul,mon,44,1,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,jun,fri,462,1,0,nonexistent,yes
24,student,single,high.school,no,unknown,unknown,telephone,may,fri,86,1,0,nonexistent,no
23,services,single,high.school,no,yes,no,cellular,may,fri,103,5,0,nonexistent,no
57,admin.,married,high.school,unknown,no,no,cellular,aug,tue,135,15,0,nonexistent,no
28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,3509,2,2,success,no
79,retired,married,unknown,no,no,no,cellular,aug,thu,86,2,0,nonexistent,no
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,tue,1134,1,0,nonexistent,yes
43,services,divorced,high.school,no,no,no,cellular,nov,thu,329,1,0,nonexistent,no
44,admin.,single,high.school,no,yes,no,cellular,nov,wed,149,1,1,failure,no
30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,283,1,0,nonexistent,no
55,technician,married,professional.course,no,no,no,telephone,jul,mon,155,1,0,nonexistent,no
25,student,single,high.school,no,yes,no,telephone,jun,tue,173,1,0,nonexistent,no
48,blue-collar,married,basic.9y,no,unknown,unknown,cellular,jul,tue,112,4,0,nonexistent,no
24,admin.,married,unknown,no,yes,no,cellular,jul,wed,165,2,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,telephone,may,wed,55,1,0,nonexistent,no
37,admin.,single,high.school,no,yes,no,telephone,may,fri,26,6,1,failure,no
50,technician,divorced,professional.course,no,no,no,cellular,nov,tue,46,1,0,nonexistent,no
44,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,89,2,0,nonexistent,no
33,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,97,2,0,nonexistent,no
31,admin.,single,university.degree,no,no,no,telephone,aug,thu,146,10,0,nonexistent,no
28,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,180,1,0,nonexistent,no
58,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,183,2,0,nonexistent,no
46,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,mon,479,1,0,nonexistent,no
41,management,married,university.degree,unknown,yes,no,cellular,aug,thu,172,1,0,nonexistent,no
34,blue-collar,married,professional.course,no,no,no,cellular,nov,tue,164,1,1,failure,no
29,blue-collar,single,basic.6y,no,no,no,telephone,nov,fri,69,2,0,nonexistent,no
36,management,single,university.degree,no,yes,no,cellular,jul,wed,118,5,0,nonexistent,no
44,entrepreneur,married,high.school,no,no,no,cellular,jul,mon,77,3,0,nonexistent,no
40,services,married,basic.9y,no,no,no,cellular,jul,thu,228,1,0,nonexistent,no
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,543,2,0,nonexistent,no
43,blue-collar,single,basic.4y,unknown,no,no,telephone,may,tue,222,2,0,nonexistent,no
46,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,792,3,0,nonexistent,yes
29,student,single,professional.course,no,no,no,cellular,jun,fri,95,2,0,nonexistent,no
58,unknown,married,basic.4y,no,yes,no,telephone,may,wed,210,1,0,nonexistent,no
47,admin.,married,basic.6y,no,unknown,unknown,cellular,jul,tue,317,1,0,nonexistent,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,667,1,0,nonexistent,no
37,services,divorced,high.school,no,yes,yes,telephone,may,mon,125,4,0,nonexistent,no
70,retired,divorced,professional.course,no,yes,no,telephone,sep,wed,380,4,0,nonexistent,no
18,student,single,unknown,no,no,no,telephone,may,wed,110,1,2,failure,no
39,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,240,6,0,nonexistent,no
57,management,married,university.degree,no,no,no,cellular,nov,fri,289,1,0,nonexistent,no
24,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,218,1,0,nonexistent,no
52,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,305,3,0,nonexistent,no
58,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,171,2,0,nonexistent,no
37,admin.,married,university.degree,no,yes,no,cellular,apr,wed,135,1,0,nonexistent,yes
29,services,single,high.school,no,yes,no,cellular,jul,wed,112,3,0,nonexistent,no
39,blue-collar,single,university.degree,no,yes,no,cellular,may,wed,173,9,0,nonexistent,no
35,blue-collar,married,high.school,no,yes,no,cellular,may,tue,25,1,1,failure,no
72,admin.,married,university.degree,unknown,no,yes,cellular,oct,tue,143,1,1,success,yes
45,services,married,high.school,unknown,yes,no,telephone,may,wed,206,2,0,nonexistent,no
31,technician,married,professional.course,no,yes,no,telephone,jun,wed,131,2,0,nonexistent,no
43,entrepreneur,married,professional.course,no,no,no,cellular,aug,tue,56,2,0,nonexistent,no
53,admin.,married,high.school,no,no,yes,cellular,aug,wed,210,3,0,nonexistent,no
41,blue-collar,married,basic.4y,no,yes,yes,telephone,may,tue,260,1,0,nonexistent,no
51,admin.,divorced,high.school,unknown,no,no,telephone,jun,wed,40,5,0,nonexistent,no
32,housemaid,single,high.school,no,unknown,unknown,telephone,may,mon,180,1,0,nonexistent,no
47,blue-collar,married,basic.4y,no,no,no,cellular,nov,wed,202,2,0,nonexistent,no
54,housemaid,married,professional.course,no,no,no,telephone,oct,mon,187,2,0,nonexistent,no
54,technician,married,university.degree,unknown,no,no,telephone,jun,fri,431,2,0,nonexistent,no
56,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,51,3,0,nonexistent,no
34,admin.,married,high.school,no,yes,no,cellular,may,fri,340,2,1,failure,no
78,retired,married,basic.4y,no,no,yes,cellular,aug,wed,103,1,0,nonexistent,no
47,services,married,high.school,unknown,no,no,telephone,may,tue,281,1,0,nonexistent,no
26,services,single,high.school,no,yes,no,cellular,jul,wed,142,2,0,nonexistent,no
32,services,married,high.school,no,no,yes,cellular,apr,fri,340,2,0,nonexistent,no
37,technician,married,professional.course,no,yes,no,cellular,aug,wed,97,2,0,nonexistent,no
59,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,166,1,0,nonexistent,no
33,management,married,university.degree,no,yes,no,telephone,may,thu,144,2,0,nonexistent,no
27,unemployed,single,high.school,no,no,no,cellular,aug,wed,93,1,3,success,no
36,blue-collar,single,basic.4y,no,no,no,telephone,may,fri,136,1,0,nonexistent,no
46,admin.,married,high.school,unknown,no,no,cellular,aug,fri,49,3,0,nonexistent,no
30,blue-collar,single,basic.4y,unknown,yes,yes,cellular,jul,mon,213,1,0,nonexistent,no
34,management,married,university.degree,no,no,no,telephone,nov,fri,179,1,0,nonexistent,yes
60,housemaid,married,basic.4y,no,no,no,cellular,apr,wed,85,1,0,nonexistent,no
42,technician,married,professional.course,no,no,no,cellular,may,wed,194,4,0,nonexistent,no
32,technician,single,university.degree,no,unknown,unknown,cellular,may,fri,31,1,0,nonexistent,no
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,92,3,0,nonexistent,no
40,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,215,1,1,failure,no
34,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,404,13,0,nonexistent,no
32,technician,married,high.school,unknown,yes,no,cellular,aug,mon,111,4,0,nonexistent,no
43,admin.,married,high.school,no,yes,no,cellular,jul,mon,128,22,0,nonexistent,no
57,admin.,married,university.degree,no,no,yes,cellular,jul,mon,231,3,0,nonexistent,no
31,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,138,1,0,nonexistent,no
48,admin.,single,university.degree,no,yes,no,cellular,nov,wed,473,1,0,nonexistent,no
50,services,married,basic.6y,no,no,no,telephone,may,tue,377,1,0,nonexistent,no
33,management,married,university.degree,no,yes,no,cellular,nov,wed,214,2,0,nonexistent,no
27,technician,single,professional.course,no,yes,yes,cellular,may,wed,94,2,1,failure,no
47,admin.,married,unknown,no,no,yes,cellular,apr,wed,764,2,0,nonexistent,no
34,admin.,single,university.degree,no,yes,no,telephone,may,tue,40,3,0,nonexistent,no
31,admin.,single,university.degree,unknown,no,no,cellular,aug,tue,359,2,0,nonexistent,no
41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,148,2,0,nonexistent,no
38,technician,single,university.degree,no,no,no,cellular,nov,tue,131,1,1,failure,no
31,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,274,2,0,nonexistent,no
38,services,married,high.school,no,yes,yes,cellular,nov,wed,729,3,0,nonexistent,no
56,admin.,married,high.school,unknown,no,no,cellular,aug,thu,87,2,0,nonexistent,no
39,self-employed,divorced,professional.course,no,yes,no,telephone,jun,thu,529,4,0,nonexistent,no
32,services,divorced,high.school,unknown,yes,no,cellular,jul,tue,454,1,0,nonexistent,no
31,technician,single,professional.course,no,yes,no,cellular,aug,mon,194,1,0,nonexistent,no
37,technician,single,university.degree,no,yes,no,cellular,apr,mon,6,2,0,nonexistent,no
43,blue-collar,single,basic.4y,no,yes,no,cellular,nov,mon,42,2,1,failure,no
30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,85,6,0,nonexistent,no
30,admin.,single,high.school,no,no,yes,cellular,nov,fri,64,2,1,failure,no
31,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,104,1,1,failure,no
32,admin.,married,university.degree,no,yes,no,cellular,jun,thu,105,1,0,nonexistent,no
45,technician,single,professional.course,no,yes,no,telephone,may,tue,37,2,0,nonexistent,no
47,technician,divorced,high.school,no,yes,no,cellular,aug,wed,87,3,0,nonexistent,no
46,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,492,3,0,nonexistent,no
41,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,132,2,0,nonexistent,no
37,blue-collar,single,basic.4y,no,no,yes,cellular,jul,thu,728,3,0,nonexistent,no
31,admin.,divorced,high.school,no,unknown,unknown,telephone,jun,tue,68,1,0,nonexistent,no
51,retired,married,basic.9y,no,no,no,cellular,jul,fri,180,2,0,nonexistent,no
53,admin.,married,university.degree,no,yes,no,cellular,jul,wed,618,1,0,nonexistent,no
43,admin.,single,high.school,no,no,no,cellular,apr,tue,487,1,0,nonexistent,no
59,admin.,married,basic.4y,unknown,yes,no,cellular,jul,thu,137,1,0,nonexistent,no
40,blue-collar,divorced,basic.6y,no,no,no,cellular,apr,mon,399,2,0,nonexistent,no
29,technician,married,university.degree,no,no,no,cellular,aug,tue,391,3,0,nonexistent,no
27,student,single,high.school,no,no,no,telephone,oct,tue,5,1,0,nonexistent,no
45,technician,married,university.degree,no,yes,no,telephone,may,fri,1143,3,0,nonexistent,yes
49,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,thu,256,4,0,nonexistent,no
35,blue-collar,married,high.school,no,yes,no,telephone,may,mon,193,1,0,nonexistent,no
23,entrepreneur,married,professional.course,no,yes,no,cellular,jul,tue,283,1,0,nonexistent,no
71,retired,married,basic.4y,no,no,no,cellular,apr,mon,328,2,1,success,yes
49,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,792,4,0,nonexistent,no
43,technician,married,university.degree,no,yes,no,cellular,aug,mon,134,4,0,nonexistent,no
30,technician,single,professional.course,no,yes,no,telephone,may,thu,245,4,0,nonexistent,no
47,management,married,university.degree,no,no,no,cellular,sep,thu,362,1,2,success,yes
40,blue-collar,married,basic.4y,no,yes,yes,telephone,jul,mon,40,5,0,nonexistent,no
32,admin.,married,university.degree,no,no,no,telephone,jul,thu,136,1,0,nonexistent,no
55,technician,married,professional.course,no,no,no,cellular,oct,tue,213,1,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,jul,mon,182,1,0,nonexistent,no
26,services,single,basic.9y,no,yes,no,cellular,jul,wed,294,2,0,nonexistent,no
51,management,married,university.degree,no,yes,no,cellular,nov,fri,289,3,0,nonexistent,no
44,technician,single,professional.course,no,yes,no,cellular,aug,tue,164,3,0,nonexistent,no
26,unemployed,single,university.degree,no,yes,no,cellular,aug,thu,203,1,3,success,yes
41,services,married,high.school,no,no,no,telephone,may,tue,177,2,0,nonexistent,no
49,technician,married,basic.9y,unknown,yes,no,cellular,jul,thu,75,2,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,cellular,jul,mon,145,2,0,nonexistent,no
29,admin.,single,university.degree,no,no,yes,cellular,jul,thu,65,1,0,nonexistent,no
33,services,married,high.school,no,yes,no,cellular,jul,tue,278,5,0,nonexistent,no
34,blue-collar,married,high.school,no,yes,no,cellular,aug,wed,115,2,1,failure,no
34,technician,married,high.school,no,yes,yes,cellular,jul,thu,815,1,0,nonexistent,no
66,technician,married,professional.course,no,yes,no,cellular,mar,tue,83,1,0,nonexistent,yes
42,technician,married,professional.course,no,yes,yes,telephone,nov,mon,215,3,0,nonexistent,no
27,admin.,single,high.school,no,yes,yes,cellular,may,wed,177,4,0,nonexistent,no
47,services,married,basic.9y,no,yes,no,cellular,aug,thu,676,4,0,nonexistent,no
31,admin.,divorced,high.school,no,no,no,telephone,may,mon,488,3,0,nonexistent,no
47,admin.,married,university.degree,no,yes,no,telephone,may,wed,385,1,0,nonexistent,no
44,entrepreneur,married,high.school,no,no,no,cellular,nov,wed,289,1,0,nonexistent,no
43,admin.,divorced,university.degree,no,yes,no,cellular,jun,tue,418,1,0,nonexistent,no
29,technician,married,basic.9y,no,yes,yes,telephone,jun,mon,164,4,0,nonexistent,no
56,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,580,3,0,nonexistent,no
46,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,thu,245,2,1,failure,no
44,services,married,basic.4y,unknown,yes,no,telephone,may,mon,160,4,0,nonexistent,no
35,blue-collar,married,unknown,no,yes,no,telephone,may,mon,85,2,0,nonexistent,no
56,services,married,high.school,no,no,no,telephone,nov,mon,92,1,0,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,63,1,0,nonexistent,no
51,blue-collar,divorced,high.school,no,no,no,cellular,may,tue,131,2,0,nonexistent,no
26,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,209,1,0,nonexistent,no
62,retired,married,professional.course,no,no,no,telephone,may,thu,111,1,0,nonexistent,no
58,housemaid,single,professional.course,no,yes,no,cellular,apr,mon,284,1,1,success,no
37,admin.,married,university.degree,no,yes,no,cellular,may,fri,685,1,0,nonexistent,yes
39,services,married,university.degree,no,yes,no,cellular,apr,thu,369,1,0,nonexistent,no
31,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,157,2,0,nonexistent,no
37,admin.,married,university.degree,no,no,no,cellular,aug,tue,85,2,0,nonexistent,no
44,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,265,5,0,nonexistent,no
40,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,137,2,0,nonexistent,no
52,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,mon,108,2,0,nonexistent,no
36,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,153,1,0,nonexistent,no
42,housemaid,married,university.degree,no,no,no,cellular,nov,mon,90,4,1,failure,no
34,admin.,single,professional.course,no,no,no,telephone,apr,thu,130,1,0,nonexistent,no
56,admin.,married,high.school,no,no,no,telephone,jun,fri,489,2,0,nonexistent,no
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,115,1,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,telephone,may,thu,239,2,0,nonexistent,no
39,admin.,single,university.degree,no,yes,no,cellular,aug,thu,276,3,0,nonexistent,no
39,blue-collar,married,high.school,unknown,no,no,telephone,may,wed,278,1,0,nonexistent,no
32,technician,married,professional.course,no,yes,no,cellular,may,tue,235,2,0,nonexistent,no
55,services,married,basic.4y,no,yes,no,cellular,aug,wed,173,2,0,nonexistent,no
49,management,married,high.school,no,no,no,telephone,jun,fri,9,13,0,nonexistent,no
30,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,141,3,0,nonexistent,no
31,technician,single,professional.course,no,no,no,cellular,aug,mon,122,2,0,nonexistent,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,55,1,1,failure,no
35,technician,married,professional.course,no,no,no,telephone,may,wed,450,1,0,nonexistent,no
30,blue-collar,married,basic.9y,no,yes,no,telephone,nov,thu,25,2,0,nonexistent,no
42,unemployed,married,basic.9y,no,no,no,telephone,may,wed,174,1,0,nonexistent,no
30,management,married,university.degree,no,yes,no,telephone,may,fri,28,18,0,nonexistent,no
81,retired,married,university.degree,unknown,yes,yes,cellular,oct,tue,327,2,1,success,no
34,housemaid,married,university.degree,no,no,yes,cellular,aug,thu,1152,2,1,success,no
52,technician,divorced,university.degree,no,yes,yes,cellular,aug,wed,100,4,0,nonexistent,no
60,unknown,married,university.degree,no,no,yes,telephone,may,thu,112,1,0,nonexistent,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,225,2,0,nonexistent,no
46,services,married,unknown,unknown,yes,no,cellular,aug,mon,111,2,0,nonexistent,no
43,admin.,married,university.degree,no,yes,no,cellular,nov,tue,255,1,0,nonexistent,yes
33,technician,married,professional.course,no,no,yes,cellular,jul,fri,414,6,0,nonexistent,no
54,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,261,3,0,nonexistent,no
36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1217,2,0,nonexistent,no
58,management,married,university.degree,no,yes,no,cellular,may,thu,342,2,0,nonexistent,yes
46,management,married,basic.9y,no,no,no,telephone,may,mon,128,2,0,nonexistent,no
54,blue-collar,married,professional.course,unknown,yes,yes,cellular,aug,tue,226,6,0,nonexistent,no
